Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,EDAT_1,SEXE
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,0,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,0,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,1,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,1,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,2,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,2,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,3,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,3,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,4,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,4,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,18,5,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,5,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,6,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,6,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,7,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,7,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,8,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,8,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,9,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,9,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,10,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,10,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,11,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,11,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,12,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,12,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,17,13,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,13,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,14,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,14,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,15,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,15,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,16,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,16,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,17,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,17,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,5,18,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,18,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,15,19,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,19,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,20,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,20,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,15,21,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,21,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,22,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,20,22,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,21,23,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,19,23,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,29,24,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,22,24,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,32,25,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,40,25,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,30,26,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,38,26,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,32,27,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,45,27,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,30,28,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,52,28,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,34,29,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,31,29,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,45,30,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,38,30,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,37,31,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,52,31,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,29,32,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,42,32,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,39,33,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,40,33,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,25,34,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,41,34,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,33,35,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,41,35,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,22,36,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,38,36,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,26,37,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,41,37,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,37,38,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,32,38,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,21,39,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,31,39,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,22,40,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,32,40,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,15,41,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,28,41,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,19,42,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,23,42,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,43,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,36,43,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,44,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,30,44,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,45,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,34,45,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,46,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,34,46,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,16,47,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,23,47,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,17,48,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,17,48,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,17,49,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,21,49,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,15,50,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,15,50,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,51,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,17,51,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,52,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,15,52,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,16,53,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,53,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,54,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,54,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,19,55,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,55,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,56,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,56,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,18,57,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,16,57,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,58,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,58,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,59,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,59,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,13,60,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,19,60,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,61,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,61,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,62,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,20,62,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,63,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,63,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,64,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,64,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,65,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,65,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,66,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,66,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,67,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,67,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,11,68,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,68,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,69,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,69,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,16,70,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,70,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,71,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,71,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,72,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,72,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,73,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,12,73,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,74,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,14,74,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,75,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,9,75,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,76,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,76,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,10,77,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,77,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,78,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,78,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,79,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,79,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,5,80,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,80,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,81,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,81,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,82,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,82,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,83,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,83,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,7,84,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,84,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,85,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,85,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,86,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,5,86,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,8,87,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,87,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,88,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,88,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,89,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,90,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,91,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,6,92,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,92,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,93,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,93,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,95,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,95,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,97,1
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,98,2
2026-01-01,1,Ciutat Vella,1,el Raval,1,..,100,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,29,0,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,36,0,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,35,1,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,31,1,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,31,2,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,39,2,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,34,3,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,48,3,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,39,4,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,50,4,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,5,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,37,5,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,32,6,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,38,6,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,38,7,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,25,7,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,36,8,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,33,8,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,9,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,32,9,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,28,10,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,33,10,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,32,11,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,11,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,43,12,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,36,12,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,28,13,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,39,13,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,37,14,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,34,14,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,33,15,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,36,15,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,25,16,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,31,16,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,17,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,36,17,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,23,18,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,18,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,29,19,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,19,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,42,20,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,55,20,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,37,21,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,59,21,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,39,22,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,55,22,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,58,23,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,78,23,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,56,24,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,53,24,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,57,25,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,87,25,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,72,26,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,63,26,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,84,27,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,89,27,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,71,28,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,83,28,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,67,29,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,75,29,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,81,30,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,67,30,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,85,31,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,86,31,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,83,32,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,99,32,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,60,33,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,98,33,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,60,34,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,80,34,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,66,35,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,75,35,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,54,36,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,89,36,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,69,37,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,72,37,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,67,38,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,81,38,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,55,39,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,72,39,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,55,40,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,60,40,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,55,41,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,72,41,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,46,42,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,67,42,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,48,43,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,60,43,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,56,44,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,73,44,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,41,45,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,60,45,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,44,46,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,63,46,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,33,47,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,62,47,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,47,48,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,49,48,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,31,49,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,53,49,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,36,50,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,57,50,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,39,51,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,44,51,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,46,52,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,41,52,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,31,53,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,49,53,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,39,54,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,42,54,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,32,55,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,40,55,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,28,56,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,53,56,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,29,57,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,43,57,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,30,58,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,33,58,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,26,59,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,26,59,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,38,60,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,43,60,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,33,61,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,29,61,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,32,62,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,24,62,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,32,63,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,28,63,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,31,64,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,17,64,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,21,65,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,26,65,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,22,66,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,23,66,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,18,67,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,16,67,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,17,68,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,25,68,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,25,69,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,17,69,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,19,70,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,23,70,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,15,71,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,14,71,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,16,72,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,19,72,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,11,73,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,18,73,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,11,74,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,11,74,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,75,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,9,75,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,17,76,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,14,76,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,10,77,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,10,77,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,16,78,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,9,78,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,10,79,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,10,79,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,13,80,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,8,80,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,10,81,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,10,81,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,8,82,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,6,82,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,9,83,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,6,83,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,84,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,84,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,8,85,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,5,85,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,8,86,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,86,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,87,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,87,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,8,88,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,6,88,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,6,89,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,89,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,90,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,90,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,11,91,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,91,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,92,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,92,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,5,93,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,93,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,6,94,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,94,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,95,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,98,2
2026-01-01,1,Ciutat Vella,1,el Raval,2,..,99,1
2026-01-01,1,Ciutat Vella,1,el Raval,2,5,100,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,16,0,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,32,0,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,22,1,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,1,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,28,2,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,2,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,27,3,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,27,3,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,23,4,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,4,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,17,5,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,5,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,21,6,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,6,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,7,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,18,7,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,30,8,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,8,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,27,9,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,23,9,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,20,10,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,35,10,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,21,11,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,32,11,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,21,12,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,24,12,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,29,13,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,27,13,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,23,14,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,24,14,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,15,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,35,15,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,25,16,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,28,16,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,20,17,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,26,17,2
2026-01-01,1,Ciutat Vella,1,el Raval,3,26,18,1
2026-01-01,1,Ciutat Vella,1,el Raval,3,30,18,2
